timestamp(ms),Data age,State,Altitude,Verticalvel,RSSI,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Pitch,Yaw,Roll,Uptime,
"1721517540.244","0.505",,,,,,,,,,,,,,,
"1721517540.345","0.606",,,,,,,,,,,,,,,
"1721517540.446","0.707",,,,,,,,,,,,,,,
"1721517540.547","0.808",,,,,,,,,,,,,,,
"1721517540.648","0.909",,,,,,,,,,,,,,,
"1721517540.749","1.01",,,,,,,,,,,,,,,
"1721517540.85","1.111",,,,,,,,,,,,,,,
"1721517540.951","1.212",,,,,,,,,,,,,,,
"1721517541.052","1.313",,,,,,,,,,,,,,,
"1721517541.153","1.414",,,,,,,,,,,,,,,
"1721517541.254","1.515",,,,,,,,,,,,,,,
"1721517541.355","1.616",,,,,,,,,,,,,,,
"1721517541.456","1.717",,,,,,,,,,,,,,,
"1721517541.557","1.818",,,,,,,,,,,,,,,
"1721517541.658","1.919",,,,,,,,,,,,,,,
"1721517541.665",,"0",,,,,,,,,,,,,,
"1721517541.667",,,"2.1","1.3","-87","0.47","-0.03",,,,,,,,,
"1721517541.668",,,,,,,,"9.89","0","-0.01","0","0.78",,,,
"1721517541.669",,,,,,,,,,,,,"2.35","0.78","2376825",
"1721517541.759","0.091",,,,,,,,,,,,,,,
"1721517541.861","0.192",,,,,,,,,,,,,,,
"1721517541.962","0.293",,,,,,,,,,,,,,,
"1721517542.062","0.394",,,,,,,,,,,,,,,
"1721517542.163","0.495",,,,,,,,,,,,,,,
"1721517542.264","0.596",,,,,,,,,,,,,,,
"1721517542.366","0.697",,,,,,,,,,,,,,,
"1721517542.466","0.798",,,,,,,,,,,,,,,
"1721517542.568","0.899",,,,,,,,,,,,,,,
"1721517542.668","1",,,,,,,,,,,,,,,
"1721517542.67",,"0","2.1","1.3",,,,,,,,,,,,
"1721517542.671",,,,,"-87","0.58","-0.19",,,,,,,,,
"1721517542.672",,,,,,,,"9.91","0","-0.03","0",,,,,
"1721517542.673",,,,,,,,,,,,"0.78","2.35","0.78",,
"1721517542.674",,,,,,,,,,,,,,,"2378785",
"1721517542.769","0.097",,,,,,,,,,,,,,,
"1721517542.871","0.198",,,,,,,,,,,,,,,
"1721517542.971","0.299",,,,,,,,,,,,,,,
"1721517543.072","0.4",,,,,,,,,,,,,,,
"1721517543.173","0.501",,,,,,,,,,,,,,,
"1721517543.274","0.602",,,,,,,,,,,,,,,
"1721517543.375","0.703",,,,,,,,,,,,,,,
"1721517543.476","0.804",,,,,,,,,,,,,,,
"1721517543.577","0.905",,,,,,,,,,,,,,,
"1721517543.672",,"0",,,,,,,,,,,,,,
"1721517543.673",,,"2.1","1.3",,,,,,,,,,,,
"1721517543.674",,,,,"-87","0.52","-0.1",,,,,,,,,
"1721517543.675",,,,,,,,"9.86","0","0.02",,,,,,
"1721517543.676",,,,,,,,,,,"0.01","0.78","2.35",,,
"1721517543.677",,,,,,,,,,,,,,"0.78","2379790",
"1721517543.678","0.002",,,,,,,,,,,,,,,
"1721517543.779","0.103",,,,,,,,,,,,,,,
"1721517543.881","0.204",,,,,,,,,,,,,,,
"1721517543.981","0.305",,,,,,,,,,,,,,,
"1721517544.082","0.406",,,,,,,,,,,,,,,
"1721517544.183","0.507",,,,,,,,,,,,,,,
"1721517544.284","0.608",,,,,,,,,,,,,,,
"1721517544.386","0.709",,,,,,,,,,,,,,,
"1721517544.487","0.81",,,,,,,,,,,,,,,
"1721517544.587","0.911",,,,,,,,,,,,,,,
"1721517544.675",,"0","2.1",,,,,,,,,,,,,
"1721517544.676",,,,"1.3","-88","0.48",,,,,,,,,,
"1721517544.741",,,,,,,"-0.1","9.92","-0.03","0","0.04","0.78",,,,
"1721517544.742","0.01",,,,,,,,,,,,"2.35","0.78","2380793",
"1721517544.79","0.111",,,,,,,,,,,,,,,
"1721517544.891","0.212",,,,,,,,,,,,,,,
"1721517544.991","0.313",,,,,,,,,,,,,,,
"1721517545.093","0.414",,,,,,,,,,,,,,,
"1721517545.193","0.515",,,,,,,,,,,,,,,
"1721517545.294","0.616",,,,,,,,,,,,,,,
"1721517545.396","0.717",,,,,,,,,,,,,,,
"1721517545.496","0.818",,,,,,,,,,,,,,,
"1721517545.597","0.919",,,,,,,,,,,,,,,
"1721517545.678",,"0","2.1","1.3",,,,,,,,,,,,
"1721517545.679",,,,,"-88","0.47","-0.15",,,,,,,,,
"1721517545.68",,,,,,,,"9.87","-0.04","-0.03","0",,,,,
"1721517545.681",,,,,,,,,,,,"0.78","2.35","0.78",,
"1721517545.682",,,,,,,,,,,,,,,"2381795",
"1721517545.698","0.017",,,,,,,,,,,,,,,
"1721517545.8","0.118",,,,,,,,,,,,,,,
"1721517545.901","0.219",,,,,,,,,,,,,,,
"1721517546.001","0.32",,,,,,,,,,,,,,,
"1721517546.103","0.421",,,,,,,,,,,,,,,
"1721517546.203","0.522",,,,,,,,,,,,,,,
"1721517546.304","0.623",,,,,,,,,,,,,,,
"1721517546.405","0.724",,,,,,,,,,,,,,,
"1721517546.506","0.825",,,,,,,,,,,,,,,
"1721517546.607","0.926",,,,,,,,,,,,,,,
"1721517546.68",,"0",,,,,,,,,,,,,,
"1721517546.681",,,"2.1",,,,,,,,,,,,,
"1721517546.682",,,,"1.3","-92","0.45","-0.02","9.9",,,,,,,,
"1721517546.683",,,,,,,,,"0.01","0.01","0.03",,,,,
"1721517546.684",,,,,,,,,,,,"0.78","2.35","0.78","2382798",
"1721517546.708","0.024",,,,,,,,,,,,,,,
"1721517546.809","0.125",,,,,,,,,,,,,,,
"1721517546.91","0.226",,,,,,,,,,,,,,,
"1721517547.011","0.327",,,,,,,,,,,,,,,
"1721517547.112","0.428",,,,,,,,,,,,,,,
"1721517547.213","0.529",,,,,,,,,,,,,,,
"1721517547.314","0.63",,,,,,,,,,,,,,,
"1721517547.415","0.731",,,,,,,,,,,,,,,
"1721517547.516","0.832",,,,,,,,,,,,,,,
"1721517547.617","0.933",,,,,,,,,,,,,,,
"1721517547.683",,"0","2.1","1.3","-90",,,,,,,,,,,
"1721517547.684",,,,,,"0.51","-0.1",,,,,,,,,
"1721517547.685",,,,,,,,"9.87","-0.01","0","0.02",,,,,
"1721517547.686",,,,,,,,,,,,"0.78","2.35","0.78","2383801",
"1721517547.718","0.032",,,,,,,,,,,,,,,
"1721517547.82","0.133",,,,,,,,,,,,,,,
"1721517547.92","0.234",,,,,,,,,,,,,,,
"1721517548.021","0.335",,,,,,,,,,,,,,,
"1721517548.124","0.436",,,,,,,,,,,,,,,
"1721517548.223","0.537",,,,,,,,,,,,,,,
"1721517548.324","0.638",,,,,,,,,,,,,,,
"1721517548.425","0.739",,,,,,,,,,,,,,,
"1721517548.526","0.84",,,,,,,,,,,,,,,
"1721517548.628","0.941",,,,,,,,,,,,,,,
"1721517548.687",,"0","2.1",,,,,,,,,,,,,
"1721517548.688",,,,"1.3","-91","0.48",,,,,,,,,,
"1721517548.689",,,,,,,"-0.08","9.87","0.03",,,,,,,
"1721517548.69",,,,,,,,,,"-0.01","0.01","0.78","2.35",,,
"1721517548.691",,,,,,,,,,,,,,"0.78","2384803",
"1721517548.728","0.038",,,,,,,,,,,,,,,
"1721517548.83","0.139",,,,,,,,,,,,,,,
"1721517548.93","0.24",,,,,,,,,,,,,,,
"1721517549.031","0.341",,,,,,,,,,,,,,,
"1721517549.132","0.442",,,,,,,,,,,,,,,
"1721517549.233","0.543",,,,,,,,,,,,,,,
"1721517549.335","0.644",,,,,,,,,,,,,,,
"1721517549.435","0.745",,,,,,,,,,,,,,,
"1721517549.536","0.846",,,,,,,,,,,,,,,
"1721517549.637","0.947",,,,,,,,,,,,,,,
"1721517549.69",,"0",,,,,,,,,,,,,,
"1721517549.691",,,"2.1","1.3","-91",,,,,,,,,,,
"1721517549.692",,,,,,"0.5","-0.23","9.91","0.01",,,,,,,
"1721517549.693",,,,,,,,,,"-0.01","0","0.78",,,,
"1721517549.694",,,,,,,,,,,,,"2.35","0.78","2385807",
"1721517549.738","0.044",,,,,,,,,,,,,,,
"1721517549.84","0.145",,,,,,,,,,,,,,,
"1721517549.941","0.246",,,,,,,,,,,,,,,
"1721517550.042","0.347",,,,,,,,,,,,,,,
"1721517550.142","0.448",,,,,,,,,,,,,,,
"1721517550.243","0.549",,,,,,,,,,,,,,,
"1721517550.344","0.65",,,,,,,,,,,,,,,
"1721517550.445","0.751",,,,,,,,,,,,,,,
"1721517550.546","0.852",,,,,,,,,,,,,,,
"1721517550.647","0.953",,,,,,,,,,,,,,,
"1721517550.694",,"0",,,,,,,,,,,,,,
"1721517550.695",,,"2.1","1.3","-86",,,,,,,,,,,
"1721517550.696",,,,,,"0.5","-0.08",,,,,,,,,
"1721517550.697",,,,,,,,"9.86","0",,,,,,,
"1721517550.707",,,,,,,,,,"0.04","0","0.78","2.35",,,
"1721517550.708",,,,,,,,,,,,,,"0.78","2386811",
"1721517550.748","0.051",,,,,,,,,,,,,,,
"1721517550.849","0.152",,,,,,,,,,,,,,,
"1721517550.951","0.253",,,,,,,,,,,,,,,
"1721517551.051","0.354",,,,,,,,,,,,,,,
"1721517551.152","0.455",,,,,,,,,,,,,,,
"1721517551.253","0.556",,,,,,,,,,,,,,,
"1721517551.354","0.657",,,,,,,,,,,,,,,
"1721517551.455","0.758",,,,,,,,,,,,,,,
"1721517551.556","0.859",,,,,,,,,,,,,,,
"1721517551.657","0.96",,,,,,,,,,,,,,,
"1721517551.758","1.061",,,,,,,,,,,,,,,
"1721517551.859","1.162",,,,,,,,,,,,,,,
"1721517551.96","1.263",,,,,,,,,,,,,,,
"1721517552.062","1.364",,,,,,,,,,,,,,,
"1721517552.162","1.465",,,,,,,,,,,,,,,
"1721517552.263","1.566",,,,,,,,,,,,,,,
"1721517552.365","1.667",,,,,,,,,,,,,,,
"1721517552.465","1.768",,,,,,,,,,,,,,,
"1721517552.566","1.869",,,,,,,,,,,,,,,
"1721517552.621",,"0","2.1",,,,,,,,,,,,,
"1721517552.622",,,,"1.3","-86",,,,,,,,,,,
"1721517552.623",,,,,,"0.51","-0.15","9.91","0",,,,,,,
"1721517552.624",,,,,,,,,,"0.01","0","0.78","2.35",,,
"1721517552.625",,,,,,,,,,,,,,"0.78","2387781",
"1721517552.667","0.043",,,,,,,,,,,,,,,
"1721517552.768","0.144",,,,,,,,,,,,,,,
"1721517552.87","0.245",,,,,,,,,,,,,,,
"1721517552.97","0.346",,,,,,,,,,,,,,,
"1721517553.071","0.447",,,,,,,,,,,,,,,
"1721517553.172","0.548",,,,,,,,,,,,,,,
"1721517553.281","0.649",,,,,,,,,,,,,,,
"1721517553.374","0.75",,,,,,,,,,,,,,,
"1721517553.475","0.851",,,,,,,,,,,,,,,
"1721517553.576","0.952",,,,,,,,,,,,,,,
"1721517553.626",,"0","2.1",,,,,,,,,,,,,
"1721517553.627",,,,"1.3","-86","0.5","-0.28",,,,,,,,,
"1721517553.628",,,,,,,,"9.88","0.03","0","0",,,,,
"1721517553.629",,,,,,,,,,,,"0.78","2.35","0.78","2389742",
"1721517553.677","0.048",,,,,,,,,,,,,,,
"1721517553.779","0.149",,,,,,,,,,,,,,,
"1721517553.879","0.25",,,,,,,,,,,,,,,
"1721517553.981","0.351",,,,,,,,,,,,,,,
"1721517554.082","0.452",,,,,,,,,,,,,,,
"1721517554.182","0.553",,,,,,,,,,,,,,,
"1721517554.283","0.654",,,,,,,,,,,,,,,
"1721517554.384","0.755",,,,,,,,,,,,,,,
"1721517554.485","0.856",,,,,,,,,,,,,,,
"1721517554.586","0.957",,,,,,,,,,,,,,,
"1721517554.629",,"0","2.1",,,,,,,,,,,,,
"1721517554.63",,,,"1.3","-86","0.51",,,,,,,,,,
"1721517554.631",,,,,,,"-0.22","9.86","-0.01",,,,,,,
"1721517554.632",,,,,,,,,,"-0.03","0.05","0.78",,,,
"1721517554.633",,,,,,,,,,,,,"2.35","0.78","2390746",
"1721517554.687","0.055",,,,,,,,,,,,,,,
"1721517554.788","0.156",,,,,,,,,,,,,,,
"1721517554.89","0.257",,,,,,,,,,,,,,,
"1721517554.99","0.358",,,,,,,,,,,,,,,
"1721517555.092","0.459",,,,,,,,,,,,,,,
"1721517555.192","0.56",,,,,,,,,,,,,,,
"1721517555.293","0.661",,,,,,,,,,,,,,,
"1721517555.395","0.762",,,,,,,,,,,,,,,
"1721517555.496","0.863",,,,,,,,,,,,,,,
"1721517555.596","0.964",,,,,,,,,,,,,,,
"1721517555.631",,"0","2.1",,,,,,,,,,,,,
"1721517555.632",,,,"1.3","-86","0.48",,,,,,,,,,
"1721517555.633",,,,,,,"-0.09","9.87","0.01",,,,,,,
"1721517555.634",,,,,,,,,,"0.01","-0.01","0.78","2.35",,,
"1721517555.635",,,,,,,,,,,,,,"0.78","2391749",
"1721517555.697","0.063",,,,,,,,,,,,,,,
"1721517555.799","0.164",,,,,,,,,,,,,,,
"1721517555.9","0.265",,,,,,,,,,,,,,,
"1721517556","0.366",,,,,,,,,,,,,,,
"1721517556.101","0.467",,,,,,,,,,,,,,,
"1721517556.202","0.568",,,,,,,,,,,,,,,
"1721517556.303","0.669",,,,,,,,,,,,,,,
"1721517556.404","0.77",,,,,,,,,,,,,,,
"1721517556.505","0.871",,,,,,,,,,,,,,,
"1721517556.606","0.972",,,,,,,,,,,,,,,
"1721517556.634",,"0","2.1",,,,,,,,,,,,,
"1721517556.635",,,,"1.3","-88","0.49","-0.09",,,,,,,,,
"1721517556.636",,,,,,,,"9.88","-0.03","0.02",,,,,,
"1721517556.637",,,,,,,,,,,"-0.03","0.78","2.35",,,
"1721517556.638",,,,,,,,,,,,,,"0.78","2392752",
"1721517556.707","0.07",,,,,,,,,,,,,,,
"1721517556.808","0.171",,,,,,,,,,,,,,,
"1721517556.909","0.272",,,,,,,,,,,,,,,
"1721517557.01","0.373",,,,,,,,,,,,,,,
"1721517557.118","0.474",,,,,,,,,,,,,,,
"1721517557.212","0.575",,,,,,,,,,,,,,,
"1721517557.313","0.676",,,,,,,,,,,,,,,
"1721517557.415","0.777",,,,,,,,,,,,,,,
"1721517557.515","0.878",,,,,,,,,,,,,,,
"1721517557.616","0.979",,,,,,,,,,,,,,,
"1721517557.636",,"0","2.1",,,,,,,,,,,,,
"1721517557.637",,,,"1.3","-87",,,,,,,,,,,
"1721517557.638",,,,,,"0.54","-0.34","9.87",,,,,,,,
"1721517557.639",,,,,,,,,"0","0.01","0","0.78",,,,
"1721517557.64",,,,,,,,,,,,,"2.35","0.78","2393754",
"1721517557.717","0.077",,,,,,,,,,,,,,,
"1721517557.819","0.178",,,,,,,,,,,,,,,
"1721517557.919","0.279",,,,,,,,,,,,,,,
"1721517558.02","0.38",,,,,,,,,,,,,,,
"1721517558.121","0.481",,,,,,,,,,,,,,,
"1721517558.222","0.582",,,,,,,,,,,,,,,
"1721517558.323","0.683",,,,,,,,,,,,,,,
"1721517558.426","0.784",,,,,,,,,,,,,,,
"1721517558.525","0.885",,,,,,,,,,,,,,,
"1721517558.626","0.986",,,,,,,,,,,,,,,
"1721517558.637",,"0",,,,,,,,,,,,,,
"1721517558.638",,,"2.1","1.3","-87",,,,,,,,,,,
"1721517558.639",,,,,,"0.53","-0.17","9.87",,,,,,,,
"1721517558.64",,,,,,,,,"0.01","-0.01","0","0.78",,,,
"1721517558.641",,,,,,,,,,,,,"2.35","0.78","2394756",
"1721517558.727","0.086",,,,,,,,,,,,,,,
"1721517558.829","0.187",,,,,,,,,,,,,,,
"1721517558.93","0.288",,,,,,,,,,,,,,,
"1721517559.031","0.389",,,,,,,,,,,,,,,
"1721517559.131","0.49",,,,,,,,,,,,,,,
"1721517559.232","0.591",,,,,,,,,,,,,,,
"1721517559.333","0.692",,,,,,,,,,,,,,,
"1721517559.434","0.793",,,,,,,,,,,,,,,
"1721517559.535","0.894",,,,,,,,,,,,,,,
"1721517559.636","0.995",,,,,,,,,,,,,,,
"1721517559.64",,"0","2.1","1.3",,,,,,,,,,,,
"1721517559.641",,,,,"-86","0.49","-0.13",,,,,,,,,
"1721517559.642",,,,,,,,"9.9","0",,,,,,,
"1721517559.643",,,,,,,,,,"0.01","0","0.78","2.35","0.78","2395758",
"1721517559.737","0.094",,,,,,,,,,,,,,,
"1721517559.839","0.195",,,,,,,,,,,,,,,
"1721517559.94","0.296",,,,,,,,,,,,,,,
"1721517560.04","0.397",,,,,,,,,,,,,,,
"1721517560.141","0.498",,,,,,,,,,,,,,,
"1721517560.242","0.599",,,,,,,,,,,,,,,
"1721517560.344","0.7",,,,,,,,,,,,,,,
"1721517560.444","0.801",,,,,,,,,,,,,,,
"1721517560.545","0.902",,,,,,,,,,,,,,,
"1721517560.644",,"0",,,,,,,,,,,,,,
"1721517560.645",,,"2.1","1.3","-87","0.21",,,,,,,,,,
"1721517560.646","1.003",,,,,,"-0.02","9.87","0",,,,,,,
"1721517560.647",,,,,,,,,,"-0.02","0","0.78","2.35","0.78",,
"1721517560.648",,,,,,,,,,,,,,,"2396760",
"1721517560.747","0.1",,,,,,,,,,,,,,,
"1721517560.849","0.201",,,,,,,,,,,,,,,
"1721517560.949","0.302",,,,,,,,,,,,,,,
"1721517561.051","0.403",,,,,,,,,,,,,,,
"1721517561.151","0.504",,,,,,,,,,,,,,,
"1721517561.252","0.605",,,,,,,,,,,,,,,
"1721517561.353","0.706",,,,,,,,,,,,,,,
"1721517561.454","0.807",,,,,,,,,,,,,,,
"1721517561.555","0.908",,,,,,,,,,,,,,,
"1721517561.647",,"0","2.1","1.3",,,,,,,,,,,,
"1721517561.648",,,,,"-88","0.45","-0.13",,,,,,,,,
"1721517561.649",,,,,,,,"9.86","0","0",,,,,,
"1721517561.65",,,,,,,,,,,"-0.04","0.78","2.35",,,
"1721517561.651",,,,,,,,,,,,,,"0.78","2397764",
"1721517561.655","0.006",,,,,,,,,,,,,,,
"1721517561.757","0.107",,,,,,,,,,,,,,,
"1721517561.858","0.208",,,,,,,,,,,,,,,
"1721517561.959","0.309",,,,,,,,,,,,,,,
"1721517562.06","0.41",,,,,,,,,,,,,,,
"1721517562.161","0.511",,,,,,,,,,,,,,,
"1721517562.262","0.612",,,,,,,,,,,,,,,
"1721517562.363","0.713",,,,,,,,,,,,,,,
"1721517562.464","0.814",,,,,,,,,,,,,,,
"1721517562.565","0.915",,,,,,,,,,,,,,,
"1721517562.666","1.016",,,,,,,,,,,,,,,
"1721517562.767","1.117",,,,,,,,,,,,,,,
"1721517562.868","1.218",,,,,,,,,,,,,,,
"1721517562.969","1.319",,,,,,,,,,,,,,,
"1721517563.07","1.42",,,,,,,,,,,,,,,
"1721517563.171","1.521",,,,,,,,,,,,,,,
"1721517563.272","1.622",,,,,,,,,,,,,,,
"1721517563.373","1.723",,,,,,,,,,,,,,,
"1721517563.474","1.824",,,,,,,,,,,,,,,
"1721517563.575","1.925",,,,,,,,,,,,,,,
"1721517563.577",,"0","2.1","1.3",,,,,,,,,,,,
"1721517563.578",,,,,"-87","0.53","-0.18",,,,,,,,,
"1721517563.579",,,,,,,,"9.88","-0.01","0","0","0.78",,,,
"1721517563.58",,,,,,,,,,,,,"2.35","0.78",,
"1721517563.581",,,,,,,,,,,,,,,"2398737",
"1721517563.676","0.096",,,,,,,,,,,,,,,
"1721517563.777","0.197",,,,,,,,,,,,,,,
"1721517563.878","0.298",,,,,,,,,,,,,,,
"1721517563.979","0.399",,,,,,,,,,,,,,,
"1721517564.08","0.5",,,,,,,,,,,,,,,
"1721517564.181","0.601",,,,,,,,,,,,,,,
"1721517564.282","0.702",,,,,,,,,,,,,,,
"1721517564.383","0.803",,,,,,,,,,,,,,,
"1721517564.484","0.904",,,,,,,,,,,,,,,
"1721517564.581",,"0",,,,,,,,,,,,,,
"1721517564.582",,,"2.1","1.3","-87","0.49",,,,,,,,,,
"1721517564.583",,,,,,,"-0.38","9.88","0",,,,,,,
"1721517564.584",,,,,,,,,,"-0.03","0","0.78",,,,
"1721517564.585",,,,,,,,,,,,,"2.35","0.78","2400699",
"1721517564.586","1.005",,,,,,,,,,,,,,,
"1721517564.686","0.101",,,,,,,,,,,,,,,
"1721517564.787","0.202",,,,,,,,,,,,,,,
"1721517564.888","0.303",,,,,,,,,,,,,,,
"1721517564.989","0.404",,,,,,,,,,,,,,,
"1721517565.09","0.505",,,,,,,,,,,,,,,
"1721517565.191","0.606",,,,,,,,,,,,,,,
"1721517565.292","0.707",,,,,,,,,,,,,,,
"1721517565.393","0.808",,,,,,,,,,,,,,,
"1721517565.494","0.909",,,,,,,,,,,,,,,
"1721517565.584",,"0","2.1",,,,,,,,,,,,,
"1721517565.585",,,,"1.3","-89",,,,,,,,,,,
"1721517565.586",,,,,,"0.5","-0.07","9.89","0.04","0","0",,,,,
"1721517565.587",,,,,,,,,,,,"0.78","2.35","0.78",,
"1721517565.588",,,,,,,,,,,,,,,"2401702",
"1721517565.594","0.007",,,,,,,,,,,,,,,
"1721517565.696","0.108",,,,,,,,,,,,,,,
"1721517565.797","0.209",,,,,,,,,,,,,,,
"1721517565.898","0.31",,,,,,,,,,,,,,,
"1721517565.999","0.411",,,,,,,,,,,,,,,
"1721517566.1","0.512",,,,,,,,,,,,,,,
"1721517566.201","0.613",,,,,,,,,,,,,,,
"1721517566.302","0.714",,,,,,,,,,,,,,,
"1721517566.403","0.815",,,,,,,,,,,,,,,
"1721517566.504","0.916",,,,,,,,,,,,,,,
"1721517566.607",,"0","2.1","1.3","-89","0.55","-0.1",,,,,,,,,
"1721517566.608","0.015",,,,,,,"9.88","0.02","0","0.01","0.78","2.35","0.78","2402705",
"1721517566.706","0.116",,,,,,,,,,,,,,,
"1721517566.807","0.217",,,,,,,,,,,,,,,
"1721517566.908","0.318",,,,,,,,,,,,,,,
"1721517567.009","0.419",,,,,,,,,,,,,,,
"1721517567.11","0.52",,,,,,,,,,,,,,,
"1721517567.211","0.621",,,,,,,,,,,,,,,
"1721517567.312","0.722",,,,,,,,,,,,,,,
"1721517567.413","0.823",,,,,,,,,,,,,,,
"1721517567.514","0.924",,,,,,,,,,,,,,,
"1721517567.589",,"0","2.1",,,,,,,,,,,,,
"1721517567.59",,,,"1.3","-87","0.48",,,,,,,,,,
"1721517567.591",,,,,,,"-0.07","9.87","-0.02",,,,,,,
"1721517567.592",,,,,,,,,,"0.02","0.03","0.78",,,,
"1721517567.593",,,,,,,,,,,,,"2.35","0.78","2403707",
"1721517567.614","0.022",,,,,,,,,,,,,,,
"1721517567.716","0.123",,,,,,,,,,,,,,,
"1721517567.817","0.224",,,,,,,,,,,,,,,
"1721517567.918","0.325",,,,,,,,,,,,,,,
"1721517568.019","0.426",,,,,,,,,,,,,,,
"1721517568.12","0.527",,,,,,,,,,,,,,,
"1721517568.221","0.628",,,,,,,,,,,,,,,
"1721517568.322","0.729",,,,,,,,,,,,,,,
"1721517568.423","0.83",,,,,,,,,,,,,,,
"1721517568.524","0.931",,,,,,,,,,,,,,,
"1721517568.591",,"0",,,,,,,,,,,,,,
"1721517568.592",,,"2.1","1.3","-86",,,,,,,,,,,
"1721517568.593",,,,,,"0.52","-0.08","9.89",,,,,,,,
"1721517568.594",,,,,,,,,"0.02","-0.02","0.01",,,,,
"1721517568.595",,,,,,,,,,,,"0.78","2.35","0.78",,
"1721517568.596",,,,,,,,,,,,,,,"2404710",
"1721517568.624","0.03",,,,,,,,,,,,,,,
"1721517568.726","0.131",,,,,,,,,,,,,,,
"1721517568.827","0.232",,,,,,,,,,,,,,,
"1721517568.928","0.333",,,,,,,,,,,,,,,
"1721517569.029","0.434",,,,,,,,,,,,,,,
"1721517569.13","0.535",,,,,,,,,,,,,,,
"1721517569.231","0.636",,,,,,,,,,,,,,,
"1721517569.332","0.737",,,,,,,,,,,,,,,
"1721517569.433","0.838",,,,,,,,,,,,,,,
"1721517569.534","0.939",,,,,,,,,,,,,,,
"1721517569.593",,"0","2.1",,,,,,,,,,,,,
"1721517569.594",,,,"1.3","-86","0.48",,,,,,,,,,
"1721517569.595",,,,,,,"-0.11","9.84","-0.01","0","0",,,,,
"1721517569.596",,,,,,,,,,,,"0.78","2.35","0.78",,
"1721517569.597",,,,,,,,,,,,,,,"2405712",
"1721517569.635","0.039",,,,,,,,,,,,,,,
"1721517569.736","0.14",,,,,,,,,,,,,,,
"1721517569.837","0.241",,,,,,,,,,,,,,,
"1721517569.938","0.342",,,,,,,,,,,,,,,
"1721517570.039","0.443",,,,,,,,,,,,,,,
"1721517570.14","0.544",,,,,,,,,,,,,,,
"1721517570.241","0.645",,,,,,,,,,,,,,,
"1721517570.342","0.746",,,,,,,,,,,,,,,
"1721517570.443","0.847",,,,,,,,,,,,,,,
"1721517570.544","0.948",,,,,,,,,,,,,,,
"1721517570.596",,"0","2.1",,,,,,,,,,,,,
"1721517570.597",,,,"1.3","-86","0.5","-0.1",,,,,,,,,
"1721517570.598",,,,,,,,"9.88","-0.03","0.02",,,,,,
"1721517570.599",,,,,,,,,,,"0","0.78","2.35",,,
"1721517570.6",,,,,,,,,,,,,,"0.78","2406714",
"1721517570.645","0.045",,,,,,,,,,,,,,,
"1721517570.746","0.146",,,,,,,,,,,,,,,
"1721517570.847","0.247",,,,,,,,,,,,,,,
"1721517570.948","0.348",,,,,,,,,,,,,,,
"1721517571.049","0.449",,,,,,,,,,,,,,,
"1721517571.15","0.55",,,,,,,,,,,,,,,
"1721517571.251","0.651",,,,,,,,,,,,,,,
"1721517571.352","0.752",,,,,,,,,,,,,,,
"1721517571.453","0.853",,,,,,,,,,,,,,,
"1721517571.554","0.954",,,,,,,,,,,,,,,
"1721517571.598",,"0","2.1",,,,,,,,,,,,,
"1721517571.599",,,,"1.3","-87",,,,,,,,,,,
"1721517571.601",,,,,,"0.52","-0.1","9.87","0","0.04","-0.01","0.78",,,,
"1721517571.602",,,,,,,,,,,,,"2.35","0.78","2407717",
"1721517571.654","0.053",,,,,,,,,,,,,,,
"1721517571.756","0.154",,,,,,,,,,,,,,,
"1721517571.857","0.255",,,,,,,,,,,,,,,
"1721517571.958","0.356",,,,,,,,,,,,,,,
"1721517572.059","0.457",,,,,,,,,,,,,,,
"1721517572.16","0.558",,,,,,,,,,,,,,,
"1721517572.261","0.659",,,,,,,,,,,,,,,
"1721517572.362","0.76",,,,,,,,,,,,,,,
"1721517572.463","0.861",,,,,,,,,,,,,,,
"1721517572.564","0.962",,,,,,,,,,,,,,,
"1721517572.6",,"0","2.1","1.3",,,,,,,,,,,,
"1721517572.601",,,,,"-86","0.52","-0.11",,,,,,,,,
"1721517572.602",,,,,,,,"9.9","0","0",,,,,,
"1721517572.603",,,,,,,,,,,"0.01","0.78","2.35","0.78",,
"1721517572.604",,,,,,,,,,,,,,,"2408719",
"1721517572.665","0.061",,,,,,,,,,,,,,,
"1721517572.766","0.162",,,,,,,,,,,,,,,
"1721517572.867","0.263",,,,,,,,,,,,,,,
"1721517572.968","0.364",,,,,,,,,,,,,,,
"1721517573.069","0.465",,,,,,,,,,,,,,,
"1721517573.17","0.566",,,,,,,,,,,,,,,
"1721517573.271","0.667",,,,,,,,,,,,,,,
"1721517573.372","0.768",,,,,,,,,,,,,,,
"1721517573.473","0.869",,,,,,,,,,,,,,,
"1721517573.574","0.97",,,,,,,,,,,,,,,
"1721517573.675","1.071",,,,,,,,,,,,,,,
"1721517573.776","1.172",,,,,,,,,,,,,,,
"1721517573.877","1.273",,,,,,,,,,,,,,,
"1721517573.978","1.374",,,,,,,,,,,,,,,
"1721517574.079","1.475",,,,,,,,,,,,,,,
"1721517574.18","1.576",,,,,,,,,,,,,,,
"1721517574.281","1.677",,,,,,,,,,,,,,,
"1721517574.382","1.778",,,,,,,,,,,,,,,
"1721517574.483","1.879",,,,,,,,,,,,,,,
"1721517574.533",,"0","2.1","1.3",,,,,,,,,,,,
