time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
31.381,2506.15918,-0.148390526,-2.613587856,-0.320714992,0.0,-0.023446526,-1.662416101,-0.122622222
31.511000000000003,2512.824951,-0.201045234,-2.599227422,-0.34943575,0.0,-0.022381263,-1.670405626,-0.113567472
31.53,2512.824951,-0.201045234,-2.599227422,-0.34943575,0.0,-0.022381263,-1.670405626,-0.113567472
31.589000000000002,2519.387939,-0.253699914,-2.450837052,-0.382943308,0.0,-0.000544221,-1.659754634,-0.123148635
31.630000000000003,2526.024902,-0.215405595,-2.446050143,-0.335075353,0.0,0.008510527,-1.663483024,-0.131138116
31.68,2526.024902,-0.196258435,-2.441263381,-0.320714992,0.0,0.010641056,-1.703430414,-0.141790763
31.73,2532.479492,-0.172324476,-2.383821937,-0.320714992,0.0,0.006912631,-1.725268364,-0.144986555
31.781000000000002,2532.479492,-0.167537677,-2.321593586,-0.378156509,0.0,0.009575792,-1.739116788,-0.127942324
31.830000000000002,2538.789307,-0.196258435,-2.335954019,-0.397303668,0.0,0.012771585,-1.73325789,-0.118887581
31.880000000000003,2538.789307,-0.234552773,-2.288086101,-0.402090468,0.0,0.027685286,-1.699702024,-0.117289685
31.944000000000003,2545.049805,-0.287207472,-2.268939051,-0.378156509,0.0,0.041001093,-1.686386228,-0.118887581
31.982,2545.049805,-0.263273513,-2.240218183,-0.339862152,0.0,0.050588474,-1.706626296,-0.136464447
32.03,2551.226807,-0.268060293,-2.240218183,-0.33028859,0.0,0.051120706,-1.738052249,-0.159897447
32.08,2551.226807,-0.263273513,-2.216284224,-0.325501791,0.0,0.051653337,-1.77799964,-0.18013747
32.131,2557.254639,-0.229765974,-2.177990124,-0.339862152,0.0,0.044729121,-1.808359742,-0.190257475
32.182,2563.311523,-0.31592823,-2.096614429,-0.411664029,0.0,0.045261752,-1.795576572,-0.189724848
32.230000000000004,2563.311523,-0.301567851,-2.115761626,-0.421237627,0.0,0.058044925,-1.747639656,-0.192388013
32.29,2563.311523,-0.287207472,-2.096614429,-0.440384751,0.0,0.066034406,-1.714616418,-0.192388013
32.33,2569.186279,-0.27763391,-2.034386078,-0.359009349,0.0,0.068164937,-1.703431129,-0.203040659
32.382,2569.186279,-0.27763391,-2.034386078,-0.34943575,0.0,0.069230199,-1.721008062,-0.211562768
32.428000000000004,2574.985107,-0.258486732,-2.000878593,-0.325501791,0.0,0.062838614,-1.755629182,-0.224345937
32.480000000000004,2574.985107,-0.268060293,-1.97694478,-0.335075353,0.0,0.056447029,-1.796641827,-0.235531226
32.534,2580.636963,-0.296781052,-1.948224059,-0.344648951,0.0,0.046324693,-1.835528255,-0.245634854
32.587,2580.636963,-0.272847111,-1.929076716,-0.344648951,0.0,0.044726796,-1.84351778,-0.255222261
32.631,2586.162842,-0.296781052,-1.885995707,-0.354222549,0.0,0.039933104,-1.85097456,-0.260548562
32.68,2586.162842,-0.320714992,-1.866848511,-0.344648951,0.0,0.033541519,-1.86375773,-0.266940147
32.734,2591.563232,-0.335075353,-1.876422182,-0.382943308,0.0,0.029813094,-1.851507187,-0.267472804
32.78,2596.935059,-0.344648951,-1.804620305,-0.387730107,0.0,0.026084669,-1.838724017,-0.2807886
32.832,2596.935059,-0.325501791,-1.79504678,-0.368582947,0.0,0.023421507,-1.820614576,-0.286647558
32.881,2602.134521,-0.311141431,-1.790259871,-0.31592823,0.0,0.020225713,-1.823277712,-0.290908605
32.93,2602.134521,-0.33028859,-1.747178715,-0.306354631,0.0,0.009040437,-1.84724617,-0.298898101
32.980000000000004,2607.281738,-0.359009349,-1.73760519,-0.272847111,0.0,-1.43112e-05,-1.858964086,-0.30635494
33.045,2607.281738,-0.344648951,-1.756752387,-0.268060293,0.0,-0.004275369,-1.86535573,-0.312213898
33.08,2607.281738,-0.359009349,-1.708884469,-0.244126334,0.0,-0.021320321,-1.876009583,-0.321263552
33.131,2612.337158,-0.402090468,-1.708884469,-0.181898074,0.0,-0.037831921,-1.869618058,-0.324991971
33.181000000000004,2617.168701,-0.296781052,-1.665803313,-0.234552773,0.0,-0.098551996,-1.812093735,-0.330850929
33.230000000000004,2617.168701,-0.320714992,-1.589214674,-0.31592823,0.0,-0.105476215,-1.820615888,-0.326057255
33.28,2617.168701,-0.335075353,-1.589214674,-0.430811189,0.0,-0.100149892,-1.788125277,-0.311676174
33.353,2621.967285,-0.339862152,-1.570067477,-0.483465906,0.0,-0.081507765,-1.694382071,-0.295164585
33.392,2621.967285,-0.344648951,-1.565280715,-0.483465906,0.0,-0.067659326,-1.641651392,-0.287175089
33.429,2626.656982,-0.301567851,-1.555707189,-0.320714992,0.0,-0.028777171,-1.55643034,-0.277587712
33.479,2631.215332,-0.296781052,-1.570067477,-0.258486732,0.0,-0.040495079,-1.587855577,-0.286642462
33.53,2631.215332,-0.253699914,-1.522199559,-0.186684855,0.0,-0.056474049,-1.586790323,-0.285044551
33.593,2631.215332,-0.244126334,-1.507839271,-0.181898074,0.0,-0.078846127,-1.584130049,-0.277576983
33.632,2635.786621,-0.220192375,-1.488692075,-0.191471636,0.0,-0.11186932,-1.574010015,-0.261065394
33.68,2640.275391,-0.210618814,-1.469544879,-0.215405595,0.0,-0.134772509,-1.578271031,-0.242955893
33.731,2640.275391,-0.220192375,-1.459971207,-0.248913134,0.0,-0.144359887,-1.574542642,-0.229107454
33.78,2648.859863,-0.27763391,-1.407316673,-0.291994252,0.0,-0.14276199,-1.577738404,-0.213128492
33.831,2648.859863,-0.272847111,-1.392956239,-0.287207472,0.0,-0.135305136,-1.561759472,-0.208867431
33.879,2652.939941,-0.248913134,-1.36902228,-0.27763391,0.0,-0.129446194,-1.537791014,-0.205671638
33.931000000000004,2652.939941,-0.258486732,-1.373809043,-0.268060293,0.0,-0.125717759,-1.519148946,-0.19714953
33.982,2652.939941,-0.244126334,-1.340301558,-0.27763391,0.0,-0.120391436,-1.490919352,-0.192355841
34.03,2656.947754,-0.224979175,-1.325941125,-0.239339554,0.0,-0.128382728,-1.432865858,-0.177962065
34.083,2660.848389,-0.210618814,-1.321154362,-0.215405595,0.0,-0.134241685,-1.404103637,-0.169439942
34.128,2660.848389,-0.191471636,-1.311580837,-0.224979175,0.0,-0.137437478,-1.389722586,-0.164113641
34.18,2664.577637,-0.153177316,-1.278073207,-0.215405595,0.0,-0.147557482,-1.358297348,-0.144938856
34.230000000000004,2664.577637,-0.162750896,-1.254139248,-0.244126334,0.0,-0.157677501,-1.318349838,-0.119905151
34.282000000000004,2668.266602,-0.191471636,-1.254139248,-0.263273513,0.0,-0.156079605,-1.296512008,-0.107654609
34.331,2668.266602,-0.172324476,-1.263712919,-0.268060293,0.0,-0.152351171,-1.270945668,-0.097534597
34.383,2671.904053,-0.186684855,-1.234992197,-0.263273513,0.0,-0.145426959,-1.242716074,-0.093273543
34.431000000000004,2671.904053,-0.172324476,-1.201484494,-0.263273513,0.0,-0.137437478,-1.196909785,-0.085816689
34.480000000000004,2675.511475,-0.143603736,-1.191910969,-0.296781052,0.0,-0.131045893,-1.174006581,-0.084218793
34.531,2675.511475,-0.134030147,-1.187124133,-0.272847111,0.0,-0.123589039,-1.15802753,-0.071435623
34.58,2678.979248,-0.095735827,-1.172763918,-0.224979175,0.0,-0.119861968,-1.140453339,-0.062903903
34.629,2678.979248,-0.100522617,-1.153616722,-0.239339554,0.0,-0.12092723,-1.127137542,-0.05171863
34.681000000000004,2678.979248,-0.100522617,-1.163190174,-0.244126334,0.0,-0.119861968,-1.117550135,-0.040533353
34.730000000000004,2682.351074,-0.086162238,-1.120109092,-0.253699914,0.0,-0.117198803,-1.095712185,-0.024554389
34.78,2685.585938,-0.095735827,-1.120109092,-0.272847111,0.0,-0.113470376,-1.078667998,-0.002183835
34.835,2685.585938,-0.114882987,-1.115322256,-0.27763391,0.0,-0.109209321,-1.06375432,0.002077223
34.879,2688.72583,-0.114882987,-1.086601534,-0.253699914,0.0,-0.104415633,-1.041383743,0.00846881
34.931000000000004,2688.72583,-0.086162238,-1.072241174,-0.27763391,0.0,-0.096426144,-1.025404811,0.011664604
34.981,2691.695068,-0.110096188,-1.05788074,-0.253699914,0.0,-0.094295621,-1.007295251,0.019121455
35.03,2691.695068,-0.090949037,-1.062667575,-0.263273513,0.0,-0.095360883,-0.992381513,0.022317247
35.08,2694.71167,-0.076588658,-1.029160164,-0.258486732,0.0,-0.087904029,-0.967880428,0.030839363
35.13,2694.71167,-0.110096188,-1.029160164,-0.244126334,0.0,-0.084175609,-0.955097258,0.036698319
35.181000000000004,2697.537842,-0.114882987,-1.043520525,-0.244126334,0.0,-0.083642974,-0.946042538,0.038296215
35.231,2697.537842,-0.090949037,-1.000439297,-0.306354631,0.0,-0.08311034,-0.935389876,0.039361481
35.28,2700.238525,-0.067015073,-0.986079009,-0.296781052,0.0,-0.072457701,-0.923671961,0.0462857
35.331,2700.238525,-0.076588658,-0.971718575,-0.325501791,0.0,-0.062337689,-0.916215122,0.049481492
35.383,2702.813232,-0.043081119,-0.966931812,-0.31592823,0.0,-0.042097665,-0.933791995,0.06066677
35.432,2702.813232,-0.086162238,-0.947784689,-0.301567851,0.0,-0.026118696,-0.956695139,0.060134139
35.480000000000004,2705.329834,-0.110096188,-0.971718575,-0.272847111,0.0,-0.013335523,-0.943379343,0.061732035
35.529,2705.329834,-0.110096188,-0.981292173,-0.287207472,0.0,-0.008541833,-0.933791995,0.058003608
35.58,2707.440186,-0.057441493,-0.933424255,-0.311141431,0.0,-0.012806294,-0.918884575,0.056429699
35.631,2709.658203,-0.047867913,-0.919063821,-0.272847111,0.0,0.002107409,-0.901840389,0.061223388
35.68,2709.658203,-0.047867913,-0.899916698,-0.320714992,0.0,0.003172673,-0.88532877,0.06441918
35.731,2709.658203,-0.043081119,-0.895129935,-0.306354631,0.0,0.007433731,-0.87627399,0.069212869
35.78,2711.800049,-0.067015073,-0.866409214,-0.31592823,0.0,0.01702111,-0.867751896,0.075604454
35.828,2714.050537,-0.057441493,-0.875982812,-0.320714992,0.0,0.025543226,-0.848577142,0.083593942
35.88,2714.050537,-0.071801868,-0.88555641,-0.325501791,0.0,0.036728505,-0.844316065,0.084659204
35.93,2714.050537,-0.071801868,-0.866409214,-0.31592823,0.0,0.040456928,-0.839522421,0.081463411
35.979,2716.177246,-0.052654699,-0.852048853,-0.311141431,0.0,0.047381148,-0.829935014,0.078267619
36.032000000000004,2718.363525,-0.076588658,-0.852048853,-0.31592823,0.0,0.055903263,-0.804368675,0.081463411
36.08,2718.363525,-0.052654699,-0.852048853,-0.34943575,0.0,0.058566425,-0.78892231,0.081463411
36.13,2718.363525,-0.043081119,-0.837688492,-0.363796148,0.0,0.064425379,-0.792118132,0.078800246
36.18,2720.446289,-0.062228283,-0.808967625,-0.33028859,0.0,0.070816964,-0.800640225,0.078800246
36.230000000000004,2720.446289,-0.076588658,-0.828114894,-0.335075353,0.0,0.08146961,-0.796911836,0.075071827
36.28,2722.373779,-0.076588658,-0.818541296,-0.344648951,0.0,0.089991726,-0.777204394,0.07027813
36.342,2722.373779,-0.076588658,-0.808967625,-0.344648951,0.0,0.091589622,-0.769747555,0.067614973
36.379,2724.148682,-0.081375448,-0.808967625,-0.335075353,0.0,0.102242269,-0.763888597,0.066549711
36.43,2724.148682,-0.071801868,-0.823328058,-0.368582947,0.0,0.108633853,-0.761225462,0.061756022
36.480000000000004,2725.775146,-0.067015073,-0.794607337,-0.339862152,0.0,0.12514545,-0.777204394,0.057494964
36.531,2727.362793,-0.067015073,-0.794607337,-0.34943575,0.0,0.132602304,-0.780400217,0.05163601
36.58,2727.362793,-0.100522617,-0.808967625,-0.344648951,0.0,0.141655087,-0.771881819,0.047921412
36.629,2728.930664,-0.090949037,-0.808967625,-0.339862152,0.0,0.14112246,-0.759631276,0.045790885
36.68,2728.930664,-0.100522617,-0.775460213,-0.339862152,0.0,0.140057191,-0.738325953,0.039931927
36.729,2728.930664,-0.090949037,-0.765886615,-0.335075353,0.0,0.139524564,-0.725542784,0.039399296
36.78,2730.202881,-0.071801868,-0.746739419,-0.339862152,0.0,0.141655087,-0.708498538,0.036203504
36.83,2730.202881,-0.086162238,-0.780246976,-0.363796148,0.0,0.14112246,-0.70796591,0.032475077
36.881,2731.448242,-0.095735827,-0.76109978,-0.387730107,0.0,0.156036168,-0.717553318,0.026616121
36.93,2732.466553,-0.067015073,-0.770673378,-0.368582947,0.0,0.160829857,-0.72074908,0.024485592
36.980000000000004,2732.466553,-0.090949037,-0.76109978,-0.373369709,0.0,0.168286711,-0.731401742,0.018094005
37.03,2733.609619,-0.124456567,-0.775460213,-0.359009349,0.0,0.171482503,-0.719683826,0.01702874
37.081,2733.609619,-0.134030147,-0.751526181,-0.339862152,0.0,0.176276192,-0.718085945,0.012767684
37.13,2734.656982,-0.119669777,-0.76109978,-0.363796148,0.0,0.1821343,-0.696782172,0.000523069
37.182,2734.656982,-0.134030147,-0.756313017,-0.363796148,0.0,0.184264824,-0.684531689,-0.004270622
37.230000000000004,2735.667969,-0.129243366,-0.737165894,-0.354222549,0.0,0.183732197,-0.672813773,-0.011727473
37.281,2735.667969,-0.162750896,-0.746739419,-0.382943308,0.0,0.183732197,-0.662161112,-0.018651692
37.33,2736.531982,-0.124456567,-0.741952656,-0.373369709,0.0,0.185330093,-0.647247374,-0.036228552
37.404,2736.531982,-0.119669777,-0.727592295,-0.397303668,0.0,0.18586272,-0.648845315,-0.046348564
37.484,2737.21875,-0.114882987,-0.737165894,-0.378156509,0.0,0.191189036,-0.648845315,-0.051142257
37.533,2737.800781,-0.110096188,-0.718018697,-0.359009349,0.0,0.201309055,-0.66802007,-0.066588588
37.588,2737.800781,-0.124456567,-0.741952656,-0.387730107,0.0,0.202906951,-0.667487442,-0.064990692
37.632,2738.348145,-0.124456567,-0.727592295,-0.359009349,0.0,0.208233267,-0.66802007,-0.069251753
37.682,2738.348145,-0.105309398,-0.737165894,-0.34943575,0.0,0.203439578,-0.663758993,-0.071382284
37.733000000000004,2738.814941,-0.134030147,-0.737165894,-0.34943575,0.0,0.204504848,-0.6552369,-0.073512807
37.78,2738.814941,-0.162750896,-0.741952656,-0.344648951,0.0,0.200243786,-0.641388476,-0.078306496
37.831,2739.15918,-0.138816946,-0.732379058,-0.373369709,0.0,0.197580636,-0.63339895,-0.083632819
37.88,2739.15918,-0.143603736,-0.727592295,-0.34943575,0.0,0.196515366,-0.62434423,-0.093220204
37.932,2739.466309,-0.162750896,-0.727592295,-0.363796148,0.0,0.195450097,-0.612626314,-0.099611789
37.981,2739.466309,-0.172324476,-0.741952656,-0.387730107,0.0,0.193852201,-0.59345156,-0.109199166
38.03,2739.582275,-0.157964115,-0.72280546,-0.354222549,0.0,0.193852201,-0.588125229,-0.111862332
38.079,2739.582275,-0.162750896,-0.732379058,-0.373369709,0.0,0.189057156,-0.582801461,-0.123038009
38.13,2739.759033,-0.167537677,-0.718018697,-0.359009349,0.0,0.188524529,-0.5721488,-0.129962236
38.18,2739.759033,-0.157964115,-0.713231862,-0.368582947,0.0,0.18745926,-0.565757215,-0.135288551
38.230000000000004,2739.724609,-0.157964115,-0.72280546,-0.359009349,0.0,0.184796095,-0.565224588,-0.140614867
38.282000000000004,2739.724609,-0.157964115,-0.718018697,-0.368582947,0.0,0.181067675,-0.574811995,-0.147539094
38.33,2739.670166,-0.162750896,-0.713231862,-0.368582947,0.0,0.181600302,-0.583334088,-0.150734887
38.387,2739.670166,0.124456567,12.03877904,1.670590076,0.0,0.195448741,-0.573746741,-0.153398052
38.43,2739.473389,3.087480128,28.40003319,4.384700531,0.0,0.204503492,1.239866018,0.324373037
38.492000000000004,2739.473389,-0.373369709,-9.377323854,-0.234552773,0.0,0.298779368,0.115479402,-0.325438261
38.529,2729.739746,0.009573582,-5.126652968,0.550480948,0.0,0.053768571,-0.631271005,-0.691889226
38.595,2729.739746,1.517412797,-6.529183316,-5.050064766,0.0,0.050572779,-0.508765578,-0.723314524
38.629,2733.417236,-5.289404356,-14.09710069,8.884284532,0.0,2.392555475,3.885447741,0.710541546
38.679,2733.417236,5.926047432,-62.53463688,-9.693251646,0.0,2.776050568,2.547475576,0.259402066
38.729,2738.301025,-3.460849947,-53.35836143,26.40393844,0.0,0.696654201,9.842406273,4.289829731
38.78,2738.301025,-9.827282166,-47.1163868,14.80554564,0.0,-2.181157589,9.12974453,4.895432949
38.833,2742.185791,-21.53098578,-32.73207626,18.63497791,0.0,-2.829903603,-2.706941366,2.436802626
38.879,2742.185791,-23.90523405,-28.31865516,42.66945791,0.0,-1.566500068,-17.45233345,0.76433742
38.94,2746.813477,19.21896675,-13.85297244,25.22638812,0.0,1.960057855,-15.06720448,2.07567811
38.982,2746.813477,24.16850877,-7.199333584,19.62584171,0.0,2.865532875,-4.628145695,5.71036005
39.032000000000004,2753.352051,-14.64758058,-15.03531024,49.25608063,0.0,-2.972649097,6.898015499,11.96239758
39.08,2753.352051,-16.85907745,9.544860983,47.16903753,0.0,-7.15594244,-7.342439651,9.666219711
39.13,2755.962402,-15.8825738,18.94611821,66.12951822,0.0,-4.500771523,-17.45233345,10.78581524
39.181000000000004,2756.031494,4.782004017,15.41346726,23.72333736,0.0,4.465559483,-2.799087524,14.53980732
39.231,2756.031494,-5.069211817,5.428220618,33.4118021,0.0,-0.520943344,7.385906219,17.08525658
39.281,2756.031494,-9.970885921,8.142331803,27.83997598,0.0,-7.689107895,4.777073383,14.974967
39.334,2754.29834,-15.92565422,18.84559722,36.79606414,0.0,-4.402767181,-15.44377708,13.14218044
39.38,2753.847168,-9.951738286,15.4326149,37.44227986,0.0,3.91108942,-17.44594193,10.98821545
39.432,2753.847168,0.416450792,7.998727465,18.54881473,0.0,9.745010376,-17.45126724,5.306627274
39.481,2753.847168,3.551799166,3.901234734,8.051382291,0.0,11.61881065,-14.81740093,-1.652745247
39.53,2750.927246,5.801590729,3.326819718,1.062667575,0.0,9.390810013,-11.86182499,-7.311429977
39.581,2749.296631,4.480436367,8.53484838,-8.913004816,0.0,3.288442373,-3.155951023,-9.300278664
39.631,2749.296631,-5.021343899,33.10544462,-13.75245144,0.0,3.062605381,4.186382294,-7.374274731
39.682,2749.296631,0.84726209,25.28861618,-3.671468961,0.0,4.049572945,8.522008896,-6.350022793
39.731,2747.490234,-11.24417207,-0.631856459,1.25892601,0.0,-0.112415329,-11.63758755,-11.12187481
39.779,2745.794189,-23.19200277,36.75298138,54.79439898,0.0,-15.23703957,-17.45233536,-2.418131828
39.83,2745.794189,-14.08273938,42.84656477,13.4843904,0.0,-7.661412239,-17.45233536,13.07454205
39.883,2746.772217,-16.42348104,18.08928435,34.47447128,0.0,6.998224735,-17.45233536,12.48385334
39.93,2746.772217,-4.016117913,-3.283738708,25.14022727,0.0,14.5264492,-17.45233536,-0.374421805
39.980000000000004,2745.832275,0.603135665,6.620132244,2.709323692,0.0,-3.090894938,-11.86928272,-11.13838577
40.03,2745.832275,1.713671231,8.874710715,-5.500023079,0.0,-6.865659237,3.160532713,-5.216581345
40.079,2743.300781,-1.244565722,8.6305848,0.368582947,0.0,-6.076298714,13.14845276,-4.088466167
40.13,2743.300781,-2.527425545,12.34034786,18.26160839,0.0,-1.151582479,17.45318413,-5.704460144
40.181000000000004,2742.724365,-2.86728788,12.79509308,13.63278165,0.0,2.892693996,15.32425213,-6.225374699
40.231,2742.724365,-1.632295829,12.41214974,9.865576267,0.0,4.31428957,11.9974308,-6.116717339
40.283,2742.724365,-0.507399829,11.11971595,2.556146413,0.0,6.657871246,4.530992508,-5.644805431
40.331,2739.792725,-2.034386078,9.674105179,-3.255017841,0.0,7.341771126,0.878733277,-5.731091976
40.38,2738.599121,-1.20627133,7.7737486,-5.787230003,0.0,6.497549057,-0.148714304,-6.546551704
40.431000000000004,2738.599121,-3.968249702,5.97391535,-6.706294262,0.0,5.96971035,-1.296536803,-7.039236546
40.479,2738.599121,-2.120548388,3.408195412,-7.49611491,0.0,4.055963039,-2.452881336,-7.615544796
40.532000000000004,2738.184814,-1.818980592,3.73848393,-3.073119986,0.0,2.192815065,-0.701053917,-6.554541111
40.581,2734.917236,-0.234552773,2.225858042,-4.925608063,0.0,0.754175603,0.313077837,-6.025105
40.628,2734.917236,-3.470423764,-1.172763918,-3.657108527,0.0,-0.002163299,5.288926125,-4.322804451
40.68,2732.158203,0.84726209,0.665364017,-3.235870498,0.0,-0.207759336,5.014620304,-4.596577644
40.732,2732.158203,5.959554625,0.052654699,1.823767355,0.0,-1.419497728,5.92329073,-4.450636387
40.778,2732.19458,5.533530271,4.55702486,0.114882987,0.0,-1.837081313,9.180336952,-4.71215868
40.83,2732.19458,2.221071133,16.50006807,9.951738286,0.0,0.10915684,11.74655914,-5.67462492
40.88,2730.837891,-1.972158018,5.519170129,28.79733434,0.0,4.949718475,14.71545124,-2.556596041
40.936,2730.837891,-8.319443333,1.033946927,31.03755383,0.0,3.374725103,12.13538074,-0.69238323
40.980000000000004,2731.471436,-10.21022551,-0.880769502,21.52619829,0.0,-0.671149373,-6.684113979,-5.025878906
41.03,2731.471436,-6.754161596,1.747178715,31.99490986,0.0,-5.031276703,-13.60087585,-5.269824505
41.08,2730.246338,6.371218836,7.333364105,17.23244698,0.0,-8.413491249,-9.290816307,-0.087312989
41.13,2730.246338,6.548330367,3.226297265,12.258971,0.0,-8.722949982,-2.111466169,4.042717457
41.181000000000004,2729.561768,-2.656669158,-3.503931248,5.653200066,0.0,-10.69635296,13.88720798,3.403558493
41.233000000000004,2729.561768,-7.730667591,-3.532651824,10.96175206,0.0,-9.38874054,17.45318222,-1.524354696
41.282000000000004,2724.741699,-11.60796895,5.097932684,12.7089299,0.0,-3.885052204,17.45318222,-5.978758335
41.357,2724.741699,-16.7537678,9.87036376,41.83655567,0.0,4.482067108,17.45318222,-4.043705463
41.39,2722.266602,-15.40867977,3.231084174,27.47139511,0.0,8.14817524,16.77514076,1.761986136
41.43,2722.266602,-9.224146867,-1.421676961,16.51442821,0.0,7.298626423,2.992215872,1.364642501
41.479,2721.570313,-10.0043937,-13.26419845,26.12630358,0.0,5.086072445,-13.14441013,-5.506313324
41.531,2721.570313,-2.742831469,-7.01743573,25.20245533,0.0,-1.460510373,-16.71411133,-8.157755852
41.581,2720.443115,7.759388459,-0.507399829,0.904703461,0.0,-5.896804333,-1.751939416,-0.764821231
41.63,2720.443115,6.251549041,-6.591411376,7.25677532,0.0,-5.561245918,8.370203018,1.703929186
41.68,2720.443115,1.110535493,-9.865576267,14.45611007,0.0,-5.696003914,17.43719864,-0.124051355
41.731,2718.653564,-14.42260113,-0.981292173,16.37082679,0.0,-3.109008789,17.45317841,-2.964579105
41.778,2718.093018,-10.95696456,5.365992558,8.525275147,0.0,0.912364364,17.45317841,-3.804540157
41.829,2718.093018,-5.744149578,1.967371109,9.788987482,0.0,4.756371021,17.45317841,0.901265681
41.9,2714.91626,-5.452155161,-1.191910969,11.11492846,0.0,4.254098892,17.45317841,2.112471342
41.936,2714.91626,-5.231962621,-2.249791855,12.08664813,0.0,3.137701988,14.16683578,3.290121317
41.981,2711.36377,-4.547451335,-1.809407067,9.080541945,0.0,2.861798286,10.4373455,3.899452448
42.03,2711.36377,-7.462607718,-2.163629544,5.471302211,0.0,3.029044867,4.559749126,4.049654961
42.079,2709.905762,-6.395152795,-0.191471636,5.677134025,0.0,3.46846652,0.184175253,4.148191929
42.134,2708.529053,-11.47872534,-6.213254941,25.41307464,0.0,5.043459892,-16.11809921,-3.079627514
42.18,2708.529053,-4.451715791,-6.352071786,27.47139511,0.0,0.22633405,-17.45234299,-7.263986588
42.230000000000004,2708.529053,3.614027226,2.790699387,10.39212453,0.0,-4.941264153,-15.48693085,-3.778973579
42.281,2707.035889,8.482192969,6.624919152,-1.962584347,0.0,-6.071509361,-8.209576607,1.093013287
42.334,2705.572021,7.725880682,-1.407316673,-0.258486732,0.0,-6.587097645,10.29353428,5.397214413
42.383,2705.572021,-0.090949037,-6.749375272,17.15585995,0.0,-7.752496719,17.45317841,3.118081093
42.449,2705.572021,-6.792456281,-5.437794435,23.08669429,0.0,-7.66834116,17.43187332,0.678625405
42.497,2704.128906,-13.63278165,6.816390824,20.2959949,0.0,1.535544038,17.45317841,-5.620283127
42.53,2704.128906,-13.63278165,6.816390824,20.2959949,0.0,1.535544038,17.45317841,-5.620283127
42.58,2702.468994,-3.192789781,-1.775899583,9.10926398,0.0,6.11191988,5.926483631,-3.148869753
42.63,2698.096436,-1.756752387,-3.953889561,7.027009547,0.0,5.763578415,1.31974709,-3.775777817
42.684,2698.096436,-1.158403412,-7.730667591,11.87124133,0.0,4.169941425,-3.530405045,-5.960090637
42.736000000000004,2694.262451,3.207149923,-7.567916787,11.39734964,0.0,1.700125694,-4.047058582,-7.152654171
42.78,2694.262451,6.940846944,-3.556585491,6.127092922,0.0,1.220224023,5.257493973,-5.192035198
42.83,2692.022461,4.75807035,2.886434931,7.697159815,0.0,2.880971432,10.40165615,-4.017580986
42.879,2692.022461,-1.120109092,1.622722158,20.64064298,0.0,4.68712759,14.82037258,-1.043895364
42.931000000000004,2692.022461,-8.271575415,-2.039172986,22.86171484,0.0,3.644233465,15.40680122,1.937779784
42.99,2690.924316,-8.644944942,-3.149708772,15.01616378,0.0,1.481213808,10.38301373,1.926061869
43.029,2690.924316,-9.238507009,-0.871195976,9.185851598,0.0,-0.52734226,-1.301871777,-1.269731522
43.082,2690.181641,-11.53137958,-2.752404702,25.57103853,0.0,-3.695971251,-14.64430904,-3.839149237
43.13,2689.27832,-3.996970862,3.10662747,22.23464441,0.0,-6.142883778,-16.89681053,-1.409813762
43.18,2689.27832,-0.703658336,5.136226785,17.61539032,0.0,-6.260595798,-16.23261833,0.689825654
43.230000000000004,2688.717041,1.005226205,4.968689072,2.297659919,0.0,-2.117782354,-10.19310284,6.230798721
43.28,2688.717041,-0.038294329,2.589654189,1.852488223,0.0,-0.08206214,-7.239124298,6.680872917
43.331,2681.535156,-1.440824157,0.067015073,2.51785202,0.0,1.150981545,-6.265472412,6.444384098
43.381,2681.535156,-3.475210381,-0.50261303,3.566159308,0.0,2.219974518,-7.140054703,5.7620821
43.43,2679.00293,-7.266349137,-4.10706684,13.91041534,0.0,4.308958054,-10.77047634,2.764960766
43.480000000000004,2679.00293,-6.012209451,-2.747618085,13.62320783,0.0,4.330263138,-10.24636555,1.314070582
43.563,2679.00293,-4.221949434,-2.249791855,13.38386824,0.0,4.523076057,-9.284964561,0.679172993
43.582,2679.285645,2.249791855,1.01958642,9.640597987,0.0,4.604036331,-3.976751566,0.903943837
43.628,2678.227783,0.808967625,1.579641002,11.78986681,0.0,4.263151646,3.893954754,3.137803555
43.68,2678.227783,-2.268939051,-0.167537677,14.10188701,0.0,2.582695723,7.352866173,5.245969296
43.732,2676.744629,-7.639718664,-1.948224059,11.11014214,0.0,-3.502627373,7.761395454,5.157019615
43.78,2676.744629,-7.400379074,0.68451114,6.07922442,0.0,-5.282684326,5.383192539,3.056318283
43.83,2674.599854,-6.912126076,1.97694478,3.331606627,0.0,-5.68215847,4.138963223,1.514347911
43.878,2674.599854,-7.079663789,2.580080372,1.436037394,0.0,-5.479758263,2.688606024,0.001672431
43.934,2672.549561,-6.610558426,2.163629544,2.254578617,0.0,-5.107980728,1.942920923,-0.56824404
43.980000000000004,2672.549561,-6.835537875,2.015239173,1.732818428,0.0,-4.783074856,1.253694773,-0.896878123
44.03,2672.549561,-6.021783268,1.570067477,2.766765136,0.0,-4.456571579,0.690169871,-1.001806736
44.08,2670.715332,-5.921260524,1.340301558,2.479557627,0.0,-4.328739643,0.095752321,-0.904867589
44.131,2668.806885,-5.634053016,1.158403412,1.775899583,0.0,-4.112491131,-0.883758366,-0.51178503
