timestamp(ms),navlooprate,MP uptime,NAV uptime,MISSIONTIME,accel x,accel y,accel z,mag x,mag y,mag z,accelabs,highaccel x,highaccel y,highaccel z,highaccelabs,accelworld x,accelworld y,accelworld z,gyro x,gyro y,gyro z,altitude,verticalvel,filtered vvel,filtered accel,orientation pitch,orientation yaw,orientation roll,maxrecorded alt,filtered alt,state ,altitudeagl ,battery vol ,baro temp ,pyro cont ,pyros fired ,pyro state,covarience x,covarience y,covarience z,
"1779660680.635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.636",,"16485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000199","0.000335",
"1779660680.637",,,"16485","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.638",,,,,"-6.183643","7.525681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.639",,,,,,,"-1.748155","8.067817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.64",,,,,,,,,"-45.849167","74.378838","9.895926","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.641",,,,,,,,,,,,,"-7.207888","-10.091043","12.849013",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.643",,,,,,,,,,,,,,,,"0.001784","0.023795","0.094898",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.645",,,,,,,,,,,,,,,,,,,"2.758708","1.870375","-0.443698","1970.57373",,,,,,,,,,,,,,,,,,,
"1779660680.646",,,,,,,,,,,,,,,,,,,,,,,"-1.370707","1.337395","0.107023",,,,,,,,,,,,,,,,
"1779660680.647",,,,,,,,,,,,,,,,,,,,,,,,,,"10.065552","-4.311794","-38.644169",,,,,,,,,,,,,
"1779660680.648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.746338","0.718948","0","0.484985","8.5","24.22612",,,,,,,
"1779660680.649",,"16464","16464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000199","0.000335",
"1779660680.65",,,,"0","-6.181774","7.55128","-1.710925","8.228588","-45.893013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.652",,,,,,,,,,"74.948845","9.907745","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.654",,,,,,,,,,,,,"-7.207888","-12.013146","14.303213",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.656",,,,,,,,,,,,,,,,"0.01568","-0.007345","0.10673",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.658",,,,,,,,,,,,,,,,,,,"2.074709","-1.000339","-0.339635","1970.337402",,,,,,,,,,,,,,,,,,,
"1779660680.66",,,,,,,,,,,,,,,,,,,,,,,"-1.262636","1.336254","0.115773",,,,,,,,,,,,,,,,
"1779660680.662",,,,,,,,,,,,,,,,,,,,,,,,,,"10.008011","-4.307273","-38.640832",,,,,,,,,,,,,
"1779660680.665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.746338","0.720609","0",,,,,,,,,,
"1779660680.666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.248657","8.5","24.235088",,,,,,,
"1779660680.667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.668",,"16442","16442","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000199","0.000335",
"1779660680.669",,,,,"-6.199007","7.546106","-1.7142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.67",,,,,,,,"8.02397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.671",,,,,,,,,"-46.009941","75.124237","9.915134","2.402629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.673",,,,,,,,,,,,,"-6.246836","-11.052094","12.920696",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.674",,,,,,,,,,,,,,,,"-0.026627","-0.008712","0.114095",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.676",,,,,,,,,,,,,,,,,,,"-0.774968","-1.112714","-0.676373",,,,,,,,,,,,,,,,,,,,
"1779660680.677",,,,,,,,,,,,,,,,,,,,,,"1970.766602","0.120383","1.335005","0.165917",,,,,,,,,,,,,,,,
"1779660680.678",,,,,,,,,,,,,,,,,,,,,,,,,,"10.045386","-4.24557","-38.499283","0.746338",,,,,,,,,,,,
"1779660680.679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.746338","0","0.677856","8.5","24.221634","0",,,,,,
"1779660680.68",,"16420","16420","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.000199","0.000335",
"1779660680.682",,,,,"-6.246396","7.575789","-1.701653","7.863198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.684",,,,,,,,,"-45.834549","75.22654","9.965222","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.686",,,,,,,,,,,,,"-8.649466","-11.052094","14.551288",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.688",,,,,,,,,,,,,,,,"-0.048601","-0.032627","0.164051",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.69",,,,,,,,,,,,,,,,,,,"-1.614772",,,,,,,,,,,,,,,,,,,,,,
"1779660680.691",,,,,,,,,,,,,,,,,,,,"-1.544267","0.02414","1970.578125",,,,,,,,,,,,,,,,,,,
"1779660680.693",,,,,,,,,,,,,,,,,,,,,,,"-0.735587","1.33145","0.221671",,,,,,,,,,,,,,,,
"1779660680.694",,,,,,,,,,,,,,,,,,,,,,,,,,"10.067937",,,,,,,,,,,,,,,
"1779660680.695",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.238844","-38.485906","0.732901",,,,,,,,,,,,
"1779660680.696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.730501","0",,,,,,,,,,
"1779660680.697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.48938","8.5","24.208181","0","0","0","0.000957",,,
"1779660680.698",,"16398","16398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000198","0.000335",
"1779660680.699",,,,"0","-6.246814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.701",,,,,,"7.654619","-1.69","8.111663","-45.995323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.703",,,,,,,,,,"74.934235","10.023571","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.704",,,,,,,,,,,,,"-7.207888","-11.53262","13.90207",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.706",,,,,,,,,,,,,,,,"-0.00139","-0.065197","0.222359",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.707",,,,,,,,,,,,,,,,,,,"-1.451791","1.289813","0.023497","1970.72583","-0.399526","1.328824","0.201144",,,,,,,,,,,,,,,,
"1779660680.708",,,,,,,,,,,,,,,,,,,,,,,,,,"10.106692","-4.235302","-38.483461","0.732901","0.732901","0",,,,,,,,,,
"1779660680.709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.637085","8.5","24.212666","0","0","0","0.000957",,,
"1779660680.71",,"16377","16377","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000198","0.000335",
"1779660680.713",,,,,"-6.228096","7.635817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.714",,,,,,,"-1.724898","7.980123","-46.053783","74.524994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.717",,,,,,,,,,,"10.003507","3.363681","-7.207888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.719",,,,,,,,,,,,,,"-11.53262","14.009616","0.005117",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.72",,,,,,,,,,,,,,,,,"-0.027527","0.202468","0.74355",,,,,,,,,,,,,,,,,,,,,,
"1779660680.723",,,,,,,,,,,,,,,,,,,,"1.564918","-0.206515","1970.710571","-0.752264",,,,,,,,,,,,,,,,,,
"1779660680.724",,,,,,,,,,,,,,,,,,,,,,,,"1.326382","0.161614","10.112429",,,,,,,,,,,,,,,
"1779660680.725",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.268092","-38.483441","0.72028",,,,,,,,,,,,
"1779660680.726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.72028",,,,,,,,,,,
"1779660680.727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.621826","8.5","24.199211","0","0","0",,,,
"1779660680.728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000198","0.000335",
"1779660680.729",,"16355","16355","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.731",,,,,"-6.242799","7.576496","-1.707144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.733",,,,,,,,"7.936276","-46.170712","74.744225","9.964445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.734",,,,,,,,,,,,"2.402629","-7.688414","-11.53262",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.735",,,,,,,,,,,,,,,"14.067184","-0.044364","-0.030057",,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.736",,,,,,,,,,,,,,,,,,"0.163301","4.700247","1.570447","-0.460513","1970.670898","-0.527749","1.324757",,,,,,,,,,,,,,,,,
"1779660680.737",,,,,,,,,,,,,,,,,,,,,,,,,"0.111216","10.084984","-4.281501",,,,,,,,,,,,,,
"1779660680.738",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.481853","0.707378","0.707378","0","0.582153","8.5",,,,,,,,
"1779660680.739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.208181","0",,,,,,
"1779660680.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,
"1779660680.741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000198",,
"1779660680.742",,"16330","16307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660680.743",,,,"0","-6.174489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.746",,,,,,"7.563118","-1.721711","7.702426","-45.893013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.748",,,,,,,,,,"74.510376","9.914099","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.75",,,,,,,,,,,,,"-6.727362","-11.052094","13.36864",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.752",,,,,,,,,,,,,,,,"0.002294","0.076535","0.112804",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.753",,,,,,,,,,,,,,,,,,,"4.159978","2.272494","-0.737493","1970.597412",,,,,,,,,,,,,,,,,,,
"1779660680.754",,,,,,,,,,,,,,,,,,,,,,,"0.170933","1.323807","0.063787",,,,,,,,,,,,,,,,
"1779660680.755",,,,,,,,,,,,,,,,,,,,,,,,,,"9.585362","-4.24698","-38.4912",,,,,,,,,,,,,
"1779660680.756",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.692075","0.692075","0",,,,,,,,,,
"1779660680.757",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.508667","8.5","24.208181",,,,,,,
"1779660680.759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000197","0.000335",
"1779660720.899","46.932933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660721.119","46.667911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660721.339","46.683161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660721.559","46.567943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660721.779","46.88892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660721.999","46.548434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660722.22","47.36867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660722.441","46.47704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660722.66","46.500814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660722.88","46.926326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660723.101","44.980209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660723.322","46.68752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660723.544","46.217128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660723.765","46.531106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660723.984","47.404598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660724.204","46.62222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660724.424","46.561438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660724.645","46.704965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660724.865","47.51271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660725.085","46.702783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660725.305","47.328317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660725.526","46.915318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660725.745","46.809905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660725.967","46.779249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660726.187","46.685341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660726.407","47.025629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660726.628","46.104195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660726.847","46.977028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660727.068","46.063844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660727.289","46.968203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660727.509","47.094283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660727.729","47.030052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660727.95","47.160913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660728.17","46.990273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660728.39","46.968203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660728.611","46.838407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660728.831","46.943949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660729.052","46.448976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660729.272","46.840601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660729.492","46.585298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660729.712","47.118692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660729.932","46.611355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660730.152","46.565774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660730.372","46.880128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660730.593","46.522447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660730.812","46.838407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660731.032","46.908716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660731.252","46.140359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660731.472","46.73334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660731.691","46.829634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660731.911","47.409093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660732.131","46.770497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660732.351","46.30916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660732.572","46.979235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660732.792","46.55927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660733.011","47.223272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660733.232","47.036689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660733.453","46.401559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660733.673","46.805523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660733.893","46.685341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660734.114","46.908716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660734.335","45.502116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660734.556","46.116953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660734.776","46.696241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660734.996","46.932933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660735.215","46.715874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660735.436","46.518119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660735.656","46.334909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660735.876","47.154242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660736.096","46.702783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660736.316","47.176487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660736.536","47.174262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660736.757","46.125461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660736.977","46.897716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660737.197","47.476618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660737.417","46.604838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660737.637","46.979235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660737.857","46.244913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660738.078","46.926326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660738.298","46.908716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660738.518","46.88892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660738.738","46.842796",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660738.958","46.16592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660739.177","47.258979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
